Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1330655,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
1330889,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
1331114,000000AA,false,Rx,0,8,64,5A,07,00,B8,0B,94,00,
1331372,000000BA,false,Rx,0,7,03,FF,0F,00,00,52,85,00,
1331377,000001D6,false,Rx,0,2,FF,F3,00,00,00,00,00,00,
1340142,000000B6,false,Rx,0,5,FF,00,80,00,C8,00,00,00,
1340367,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1340592,000000A8,false,Rx,0,8,04,06,21,E0,21,1F,0F,04,
1340823,000000A9,false,Rx,0,8,EF,06,79,DF,1D,C7,E0,21,
1341056,000000AA,false,Rx,0,8,66,5C,07,00,B8,0B,94,00,
1341281,000000BA,false,Rx,0,7,03,FF,0F,00,00,53,86,00,
1341697,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1341928,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1342154,000001A0,false,Rx,0,8,00,80,00,60,01,11,00,94,
1342379,000002B2,false,Rx,0,8,00,00,00,00,40,00,00,04,
1350171,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1350608,000000AA,false,Rx,0,8,68,5E,07,00,B8,0B,94,00,
1350926,000000A8,false,Rx,0,8,05,07,21,E0,21,1F,0F,04,
1350931,000000A9,false,Rx,0,8,F0,07,79,DF,1D,C7,E0,21,
1351156,000000BA,false,Rx,0,7,03,FF,0F,00,00,54,87,00,
1351381,00000335,false,Rx,0,8,00,4C,10,00,00,99,00,00,
1360253,000000B6,false,Rx,0,5,00,01,80,00,C8,00,00,00,
1360478,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1360705,000000A8,false,Rx,0,8,06,08,21,E0,21,1F,0F,04,
1360937,000000A9,false,Rx,0,8,F1,08,79,DF,1D,C7,E0,21,
1361162,000000AA,false,Rx,0,8,5A,50,07,00,B8,0B,94,00,
1361386,000000BA,false,Rx,0,7,03,FF,0F,00,00,55,88,00,
1361609,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
1361847,0000019E,false,Rx,0,8,00,E8,AF,FC,FE,00,00,34,
1362072,000001A0,false,Rx,0,8,00,80,00,60,01,14,10,A7,
1362296,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
1364974,000001D0,false,Rx,0,8,3C,76,61,C3,9C,9E,CD,82,
1370078,000000C4,false,Rx,0,7,42,08,FC,00,00,FF,F1,00,
1370506,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
