Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14383143,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14391210,000000AA,false,Rx,0,8,5B,51,07,00,B8,0B,94,00,
14391443,000000A8,false,Rx,0,8,FE,01,21,E0,21,1F,0F,04,
14391669,000000A9,false,Rx,0,8,EA,01,79,DF,1D,C7,E0,21,
14391896,000000BA,false,Rx,0,7,03,FF,0F,00,00,4E,81,00,
14394128,000000B6,false,Rx,0,5,05,05,80,00,C8,00,00,00,
14394134,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14394140,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14394145,0000019E,false,Rx,0,8,00,E0,8F,FC,FE,00,00,0C,
14394151,000001A0,false,Rx,0,8,00,80,00,10,00,17,50,99,
14394407,000002B2,false,Rx,0,8,00,00,00,00,50,00,00,04,
14401319,000000AA,false,Rx,0,8,5C,52,07,00,B8,0B,94,00,
14401545,000000A8,false,Rx,0,8,FF,02,21,E0,21,1F,0F,04,
14401771,000000A9,false,Rx,0,8,EB,02,79,DF,1D,C7,E0,21,
14401997,000000BA,false,Rx,0,7,03,FF,0F,00,00,4F,82,00,
14403176,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14411356,000000AA,false,Rx,0,8,5D,53,07,00,B8,0B,94,00,
14411583,000000A8,false,Rx,0,8,00,03,21,E0,21,1F,0F,04,
14411809,000000A9,false,Rx,0,8,EC,03,79,DF,1D,C7,E0,21,
14412035,000000BA,false,Rx,0,7,03,FF,0F,00,00,50,83,00,
14414350,000000B6,false,Rx,0,5,06,06,80,00,C8,00,00,00,
14414356,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14414362,000000CE,false,Rx,0,8,00,00,00,00,00,00,00,00,
14414401,0000019E,false,Rx,0,8,00,E0,8F,FC,FE,00,00,0C,
14414406,000001A0,false,Rx,0,8,00,80,00,10,00,1B,60,AD,
14414412,000002B2,false,Rx,0,8,00,00,00,00,60,00,00,04,
14414417,000001A6,false,Rx,0,8,00,00,00,00,00,00,D0,FE,
14420793,00000130,false,Rx,0,5,45,43,21,8F,A9,00,00,00,
14421214,000000AA,false,Rx,0,8,5E,54,07,00,B8,0B,94,00,
14421447,000000A8,false,Rx,0,8,02,04,21,E0,21,1F,0F,04,
14421673,000000A9,false,Rx,0,8,ED,04,79,DF,1D,C7,E0,21,
14421899,000000BA,false,Rx,0,7,03,FF,0F,00,00,51,84,00,
14423072,000000C4,false,Rx,0,7,8A,01,FC,00,00,FF,F1,00,
14431246,000000AA,false,Rx,0,8,5F,55,07,00,B8,0B,94,00,
14431480,000000A8,false,Rx,0,8,03,05,21,E0,21,1F,0F,04,
14431706,000000A9,false,Rx,0,8,EE,05,79,DF,1D,C7,E0,21,
